created_at,id_str,full_text,lang,username
Mon Dec 04 18:35:51 +0000 2023,1.73174E+18,@CNNIndonesia Hati2 dengan janji apalagi kalau banyak janjnya biasanya yg banyak janji itu setan dalam menggoda umat manusia.,in,Syamsuddinsent
Mon Dec 04 17:11:44 +0000 2023,1.73172E+18,@CNNIndonesia Janji yang cukup berani cak,in,mnwishful
Mon Dec 04 06:07:20 +0000 2023,1.73156E+18,@CNNIndonesia Kalo yg janji pak Anies... Saya mah percaya..!!,in,hendrsunndr
Wed Dec 06 04:23:46 +0000 2023,1.73225E+18,@CNNIndonesia Minat generasi muda turun  kebanyakan adalah petani gurem dan sudah tua. Hasil pertanian tidak bisa diharapkan sepenuhnya utk kebutuhan keluarganya dan lahan beralih lain yg secara nilai ekonomi lebih untung. Saya prediksi indonesia akan jd negara pengimpor terus. Terserah.,in,JhonSar38
Tue Dec 05 02:49:35 +0000 2023,1.73187E+18,@CNNIndonesia Hoax! Jangan diperbanyak  perbanyak bukti action bukan duduk ngobrol ngopi pulang 🤪,in,rm_pangeran
Tue Dec 05 02:49:35 +0000 2023,1.73187E+18,@CNNIndonesia Waduh 100 hari ga cukup pak apalagi kalo ke grassroot banyak tengkulak. Blm mafia2 di atas😅 lebih baik masukkan ke program jangka panjang saja.,in,kalotwdiem
Mon Dec 04 23:33:07 +0000 2023,1.73182E+18,@CNNIndonesia Ngibulnya ga abis abis yeeeee,in,ranakaruteng
Mon Nov 13 12:00:00 +0000 2023,1.72403E+18,Come to South Africa 🇿🇦  @Trevornoah has a question for you :❓❓❓❓👀  When are you coming to South Africa to experience it for yourself? This festive season  pack your sunscreen and bring your sense of adventure. 🎄🎉🌄🎀  Ad Brought to you by TBCSA in association with TOMSA https://t.co/qgeoAWGCt0,en,TBCZA
Mon Dec 04 15:46:34 +0000 2023,1.7317E+18,@CNNIndonesia Belom jadi  tapi udah mulai,in,fdlhrmdhn
Mon Dec 04 12:46:22 +0000 2023,1.73166E+18,@CNNIndonesia Isi beritanya 100 hari membentuk tim khusus menangani harga pangan. Bukan outcome-nya.,in,Ibnu_Fatwa
Mon Dec 04 21:20:03 +0000 2023,1.73179E+18,@CNNIndonesia Kok saya mendengarnya seperti janji rumah DP 0% ya ..😊,in,saragi_s23
Tue Dec 05 08:00:20 +0000 2023,1.73195E+18,@CNNIndonesia Terus naik lagi pak?,in,alemsavero
Tue Dec 05 05:19:57 +0000 2023,1.73191E+18,@CNNIndonesia Bulog di jakarta sudah membuktikannya  ini tugas berat dan gue yakin ini orang mampu.,in,Rich42756258
Tue Dec 05 04:03:25 +0000 2023,1.73189E+18,@CNNIndonesia Terbaik untuk segala hal terutama untuk memajukan dan mensejahterakan Rakyatnya .. semangaaaaat Pak Anies ... ❤️,in,DaraShinta40
Mon Dec 04 13:30:04 +0000 2023,1.73167E+18,@CNNIndonesia Terus setelah 100 hari naik 2x lipat atau lebih,in,dwee_nieh
Tue Dec 05 04:00:33 +0000 2023,1.73189E+18,@CNNIndonesia Yakin dan optimis AMIN akan menang di pilpres 2024 nanti .. Semangat terus pak Anies dan Pak Muhaimin ❤️,in,Ismi5252
Mon Dec 04 12:19:05 +0000 2023,1.73165E+18,@CNNIndonesia pak anies ngapa jadi ketularan wakilnya :))),in,nilrofficial
Tue Dec 05 10:56:46 +0000 2023,1.73199E+18,@CNNIndonesia Sikap pak anies gini nih yang ku suka  beliau selalu memberikan solusi bagi rakyat  dan pasti terbukti nyata,in,lilia4427
Mon Dec 04 21:17:37 +0000 2023,1.73178E+18,@CNNIndonesia AMIN..........👍👍👍👍👍👍💯,en,ariskoesnendar
Mon Dec 04 07:54:07 +0000 2023,1.73158E+18,@CNNIndonesia Setelah itu naik lagi ya percuma,in,hannynichole
Tue Dec 05 05:27:45 +0000 2023,1.73191E+18,@CNNIndonesia Maaf  ga percaya.,in,mahardikaindah
Mon Dec 04 15:11:43 +0000 2023,1.73169E+18,@CNNIndonesia Tdk mungkin paling dana APBN buat Bancakan,in,adi74warsono
Tue Dec 05 11:40:14 +0000 2023,1.732E+18,@CNNIndonesia habis 100 hari  naik lagi🤭😂,in,GigiAdie
Tue Dec 05 17:48:42 +0000 2023,1.73209E+18,"@CNNIndonesia ...Bahkan kami merencanakan dalam 100 hari pertama ada tim khusus yang tugasnya adalah untuk menurunkan harga-harga kebutuhan pokok.""""",in,meong_dynasty
Mon Dec 04 14:51:49 +0000 2023,1.73169E+18,@CNNIndonesia Janjineee... Janjine...Janjine... Udah Kebanyakan Janji.,in,Atisuwung
Mon Dec 04 11:00:17 +0000 2023,1.73163E+18,@CNNIndonesia Walaah maap pak  banyak yg tidak percaya. Lebih baik tdk usah janji2 pak. Karna janji2 di Jakarta semua tidak terpenuhi.,in,duwetz
Tue Dec 05 02:38:39 +0000 2023,1.73187E+18,@CNNIndonesia 100 hari ini eksekusi tim penurunan harganya  tolonglah jangan kegocek headline 😭 https://t.co/nm73Bxea0X,in,haobintales
Mon Dec 04 16:22:53 +0000 2023,1.73171E+18,@CNNIndonesia yoo di obral yoo  mumpung msih awal,in,madaaaaa000
Mon Dec 04 10:34:01 +0000 2023,1.73162E+18,@CNNIndonesia Direvisi lagi ngga nih janjinya wkwkwk,in,tegariskan
Wed Dec 06 00:15:54 +0000 2023,1.73219E+18,@CNNIndonesia Janji semua berawal dari janji Mekanismenya bagaimana  pemerintah sekarang sudah cukup baik dalam pengelolaan  tapi belum mampu melakukan hal tersebut  ini masih janji.,in,Ranarana993
Mon Dec 04 10:04:18 +0000 2023,1.73162E+18,@CNNIndonesia Bagusnya digabung sama makan gratis pak jadi biarpun masih mahal toh jatah belanja berkurang tapi ingat pak dana pendidikan jaminan sosial dan kesehatan jadi korban... 🤭🤭🤭,in,RianiNurAisyah
Mon Dec 04 08:45:08 +0000 2023,1.7316E+18,@CNNIndonesia kalo udah 100 hari dibacain Yasin,in,orang_terdalam
Tue Dec 05 04:01:46 +0000 2023,1.73189E+18,@CNNIndonesia Masyaallah .. terima kasih pak .. kami do'a kan bapak akan menjadi Pemimpin Indonesia.. yg bisa mensejahterakan Bangsa dan Negara.. aamiin,in,NadyaAlia94
Tue Dec 05 02:26:23 +0000 2023,1.73186E+18,@CNNIndonesia Ngemeng doang,in,astanaraga
Mon Dec 04 13:23:16 +0000 2023,1.73167E+18,@CNNIndonesia Yaelah  masak gw Golput lagi 😂😂😂😂,in,Singgahsana__
Mon Dec 04 21:24:28 +0000 2023,1.73179E+18,@CNNIndonesia Beresin dan buktikan dulu deh konsep rumah DP 0% baru bicara perkara yang lebih sulit...,in,tsidkenu7
Mon Dec 04 13:35:59 +0000 2023,1.73167E+18,@CNNIndonesia Pemimpin cerdas insyaallah ada jalannya. Drpd sebelah  pendukung lgbtq.,in,CardsStardust
Mon Dec 04 23:47:05 +0000 2023,1.73182E+18,@CNNIndonesia Untuk yg satu ini...mustahil selama 100hari bisa teelaksana,in,3momss
Tue Dec 05 10:29:02 +0000 2023,1.73198E+18,@CNNIndonesia Bismillah  all in ke AMIN untuk indonesia yg lebih baik 🔥,in,DwiKhaniff
Tue Dec 05 00:21:28 +0000 2023,1.73183E+18,@CNNIndonesia Menaikan daya beli masyarakat susah ya?,in,mulyanamul
Tue Dec 05 19:54:56 +0000 2023,1.73213E+18,@CNNIndonesia InsyaAllah semoga Allah meridhoinya,in,Rakjat_Djelata_
Tue Dec 05 00:54:20 +0000 2023,1.73184E+18,@CNNIndonesia Dp 0% bgtu awal ny bpk sampi debat debat hasil 0besar,in,Irlanlan2Lan
Mon Dec 04 12:44:17 +0000 2023,1.73166E+18,@CNNIndonesia Pak cobain joget juga atuh jangan kasih gagasan mulu :( jangan lupa bagiin susu juga ya!,in,Syandiramdhanf
Tue Dec 05 02:11:16 +0000 2023,1.73186E+18,@CNNIndonesia Soal pengaturan harga pangan di pasar  sudah ada rekam jejaknya belum waktu memimpin Jakarta? Si paling rekam jejak coba drop di sini infografis  video atau link beritanya.,in,LChandayani
Tue Dec 05 03:07:00 +0000 2023,1.73187E+18,@CNNIndonesia Janjinya membentuk tim khusus dulu dan bukan langsung turun dalam 100 hari  ini judulnya misleading,in,MikaelAlatas
Mon Dec 04 07:27:08 +0000 2023,1.73158E+18,@CNNIndonesia Sebelum bikin pernyataan mgn ini sebaiknya konsultasi dulu pak dengan Timnasnya yang ahli ekonomi...😁,in,Herbert_Pa1000
Tue Dec 05 03:12:36 +0000 2023,1.73187E+18,@CNNIndonesia Terus nasib produsen gimana 😵,in,agusif458
Tue Dec 05 09:38:15 +0000 2023,1.73197E+18,@CNNIndonesia Kami akan selalu mendukung mu pak,in,Ratnamala01
Mon Dec 04 09:52:18 +0000 2023,1.73161E+18,@CNNIndonesia https://t.co/kTSY1nQDSt,qme,MOHDAHL01728541
Tue Dec 05 01:59:22 +0000 2023,1.73186E+18,@CNNIndonesia Petani menangis mendengar ini,in,wisangg48776020
Tue Dec 05 00:15:31 +0000 2023,1.73183E+18,@CNNIndonesia Wahh manis sekali janjinya seperti angin surga  jadi ingin melayang https://t.co/GjdJLu69zI,in,Shanazwardhana
Mon Dec 04 16:48:36 +0000 2023,1.73172E+18,@CNNIndonesia Orang ini lagi mimpi.,in,bimobimmooo
Mon Dec 04 13:50:03 +0000 2023,1.73167E+18,@CNNIndonesia Selanjutnya harga pangan pump 100%,in,nugrohanjaka
Mon Dec 04 12:01:42 +0000 2023,1.73164E+18,@CNNIndonesia Setelah 100 hari nanti naik lagi sampe 5 tahun😂😂,in,ErosDndd
Tue Dec 05 02:07:28 +0000 2023,1.73186E+18,@CNNIndonesia Hari ke 101: naik,in,unsStrelitzia
Mon Dec 04 15:19:45 +0000 2023,1.73169E+18,@CNNIndonesia Abis 100 hari balik lagi gitu harganya,in,yxwztt
Mon Dec 04 12:30:54 +0000 2023,1.73165E+18,@CNNIndonesia Ok nis... Kami dukung ANDA. TAPI KALAU KAU BOHONGI RAKYAT. KAMI DEMO ANDA DAN DESAK ANDA MUNDUR. MAU NGGA ?,in,faayll
Mon Dec 04 23:58:08 +0000 2023,1.73183E+18,@CNNIndonesia Insya Allah amin,in,AfifuddinDaud1
Wed Dec 06 02:30:23 +0000 2023,1.73223E+18,@CNNIndonesia Yakin kali awak.. sama bapak yg satu ini...,in,RaptamaSiburian
Mon Dec 04 10:36:13 +0000 2023,1.73162E+18,@CNNIndonesia Yaa cuma 100 hari pertama masih ada 5 tahun gak turun-turun 🫣🤣😂,in,aipkhh
Mon Dec 04 13:48:18 +0000 2023,1.73167E+18,@CNNIndonesia tydack mungkiin  100 harian tuh artinya sampe Oktober 2024 - Januari 2025 harga lagi naik naiknya tuh,in,danjr666_13
Mon Dec 04 23:55:34 +0000 2023,1.73182E+18,@CNNIndonesia Hehee terms and conditions menyusul,in,_RobiDr
Mon Dec 04 12:06:18 +0000 2023,1.73165E+18,@CNNIndonesia Terus kalo ga turun gimana Bung?,in,trojandefender
Wed Dec 06 01:27:25 +0000 2023,1.73221E+18,@CNNIndonesia jgn cuma janji tapi bukti,in,antimelia78
Mon Dec 04 07:23:07 +0000 2023,1.73157E+18,@CNNIndonesia Jgn mau dibohongi kayak warga dki jkt,in,AngsaDiam
Mon Dec 04 12:41:32 +0000 2023,1.73165E+18,@CNNIndonesia Bismillah..barakallah,in,Sang_Tadulako
Mon Dec 04 18:04:19 +0000 2023,1.73174E+18,@CNNIndonesia Pa anies tepatin dulu janji dp 0%....,in,DonnySetiadi09
Tue Dec 05 04:05:55 +0000 2023,1.73189E+18,@CNNIndonesia haiya..wa ga percaya,in,charlessukarsa
Mon Dec 04 11:56:54 +0000 2023,1.73164E+18,@CNNIndonesia Klo harga pangan diturunkan petani gmn?psti jg pgen hasil panennya dinaikkan,in,feri_ekoprstywn
Mon Dec 04 07:21:23 +0000 2023,1.73157E+18,@CNNIndonesia Program bertentangan dg petani  padahal mayoritas rakyat petani.,in,Abingsanca
Mon Dec 04 13:52:33 +0000 2023,1.73167E+18,@CNNIndonesia turunkan harga pupuk pupuk subsidi banyak diselewengkan . banyak petani yang beli pupuk label subsidi tapi harga 2x dari HET,in,ar_figh
Mon Dec 04 17:05:35 +0000 2023,1.73172E+18,@CNNIndonesia Janji seperti ini udah ga cocok dipemilu sekarang.,in,HermawanArt3
Mon Dec 04 11:40:26 +0000 2023,1.73164E+18,@CNNIndonesia Ya lanjutkan @prabowo kalau jaminan 100 hari jelas  systemnya sudah ready,in,EmbunFajar90
Mon Dec 04 12:49:07 +0000 2023,1.73166E+18,@CNNIndonesia kebanyakan janji nii orang  tapi wakilnya lebih parah  janji kaga ngotak. yg realistis2 aja lah,in,ClimbingGuy3000
Tue Dec 05 16:19:14 +0000 2023,1.73207E+18,@CNNIndonesia 100 hari 100 perak turunnya,in,Putraa1923Putra
Tue Dec 05 00:28:10 +0000 2023,1.73183E+18,@CNNIndonesia Dahlah,in,CimitNarendra
Mon Dec 04 14:15:44 +0000 2023,1.73168E+18,@CNNIndonesia Iya turun tapi 100 hari kemudian naik lagi,in,Bankgood18
Mon Dec 04 20:33:25 +0000 2023,1.73177E+18,@CNNIndonesia Pembual terbaik.,in,harisial03
Mon Dec 04 17:21:29 +0000 2023,1.73173E+18,@CNNIndonesia Kata Anies  dalam 100 hari pertama akan membentuk Tim khusus untuk menurunkan harga. Panggil lagi aja orang2 yg dulu di TGUPP   tinggal ubah artinya jadi Tim Gubernur Untuk Penurunan harga Pangan. dijamin tidak ada kerjanya menghabiskan anggaran untuk gaji mereka yg gede.,in,TriSartopo
Tue Dec 05 01:40:55 +0000 2023,1.73185E+18,@CNNIndonesia Ini ga make sense.,in,ramzulkarnain
Mon Dec 04 14:03:19 +0000 2023,1.73168E+18,@CNNIndonesia Kakean dobol kuro,in,ANTASEN73548637
Mon Dec 04 10:44:12 +0000 2023,1.73163E+18,@CNNIndonesia 🤨,qme,septianadhii
Tue Dec 05 09:34:15 +0000 2023,1.73197E+18,@CNNIndonesia mantap pak lanjutin keren,in,terokay
Tue Dec 05 01:56:35 +0000 2023,1.73186E+18,@CNNIndonesia ...janji...,und,GiarSugiarto6
Tue Dec 05 00:59:21 +0000 2023,1.73184E+18,@CNNIndonesia Maaf om  saya ga percaya 😅😅🤪. Apalagi jaman srkng astaga,in,Yan66348255
Tue Dec 05 16:37:18 +0000 2023,1.73208E+18,@CNNIndonesia Sebaiknya jangan terlalu gegabah pak🙏🏼,in,apemlicious
Tue Dec 05 01:34:53 +0000 2023,1.73185E+18,@CNNIndonesia Rohingnyaa noh urusin dulu,in,toppingbobba
Mon Dec 04 23:48:17 +0000 2023,1.73182E+18,@CNNIndonesia saya mau pak. tp takut terjadi penimbunan kalau ditarget seper sekian hari,in,daniwiz7
Mon Dec 04 11:04:06 +0000 2023,1.73163E+18,@CNNIndonesia Turunkan harga pangan? Gampang. Buka aja import  stok banyak  nanti harga pasti turun.. 😁👍👍 Tinggal petani yg melongo,in,RestuRagil15578
Tue Dec 05 02:09:06 +0000 2023,1.73186E+18,@CNNIndonesia Paslon ini di media muncul mulu dah 🙈,in,zaaandara
Tue Dec 05 01:45:46 +0000 2023,1.73185E+18,@CNNIndonesia Ngibullll lah kau 🥱🥱🥱🥱,in,Mishzal379
Mon Dec 04 13:09:14 +0000 2023,1.73166E+18,@CNNIndonesia Tapi syarat nya pilih dulu ya pak.. Baru bisa membuktikan janjinya hehe,in,LeeDhyaMears
Mon Dec 04 12:16:53 +0000 2023,1.73165E+18,@CNNIndonesia hari ke 101 nya langsung naik  kupon promonya abis,in,fafifufak
Mon Dec 04 18:31:47 +0000 2023,1.73174E+18,@CNNIndonesia Petani pingin beli Pajero juga,in,ZuliAna98948862
Mon Dec 04 12:23:18 +0000 2023,1.73165E+18,@CNNIndonesia Sangat masuk akal....indonesia kaya raya... Duitnya banyak...asall perampoknya disunat ulang sklian biar kapok... Ratusan bahkan mungkin ribuan triliun habis dirampok koruptor,in,encoy636
Tue Dec 05 13:26:14 +0000 2023,1.73203E+18,@CNNIndonesia Kalau ini aku percaya dengan 100 hari berturut² impor 👍🏽,in,linka_san
Mon Dec 04 10:28:53 +0000 2023,1.73162E+18,@CNNIndonesia Aku petani akan+ dirugikan lagi bosqu 😂,in,sumadi1122
Tue Dec 05 11:02:32 +0000 2023,1.73199E+18,@CNNIndonesia 101 hari berikutnya di naikan sampek rakyat gak kuat beli beras wkwkwkwk ajuuuur jum,in,ssudarsono321
Mon Dec 04 16:11:18 +0000 2023,1.73171E+18,@CNNIndonesia In shaa Allah..,in,TPrebornII
Tue Dec 05 09:37:10 +0000 2023,1.73197E+18,@CNNIndonesia Ayoo pak  kami selalu mendukung mu,in,Pratama_1901
Mon Dec 04 10:02:33 +0000 2023,1.73161E+18,@CNNIndonesia Produksi gabah nasional perlu dicek,in,anantonaar
Tue Dec 05 00:15:02 +0000 2023,1.73183E+18,@CNNIndonesia Maaffff    ga percaya,in,jolembata
Mon Dec 04 15:31:14 +0000 2023,1.7317E+18,@CNNIndonesia Terus setelah 100 hari?,in,alikaraeng_
Fri Nov 10 22:49:30 +0000 2023,1.72311E+18,#AD Join us for the final Real Talk Drives Real Change  Fully Charged by #Chevrolet at North Carolina Central University on 11/14! Explore Black Health  solutions for physical &amp; emotional well-being  &amp; enjoy a live performance by @BIABIA! RSVP for FREE at https://t.co/uhEZA2e8x3 https://t.co/OUfx66NqMp,en,newsone
Tue Dec 05 01:29:31 +0000 2023,1.73185E+18,@CNNIndonesia jangan percaya😁,in,Dwidenish32
Mon Dec 04 08:02:19 +0000 2023,1.73158E+18,@CNNIndonesia booong ah...,in,sudisum
Tue Dec 05 03:10:13 +0000 2023,1.73187E+18,@CNNIndonesia capek dah ngibul lagi 🤣🤣👎,in,WayanAriyana
Mon Dec 04 07:58:34 +0000 2023,1.73158E+18,@CNNIndonesia Nyenengin penggemar biar mabuk.,in,aa_syahdan
Mon Dec 04 12:52:20 +0000 2023,1.73166E+18,@CNNIndonesia 🤣🤣🤣🤣🤣🤣,qme,jepara123456
Mon Dec 04 08:57:51 +0000 2023,1.7316E+18,@CNNIndonesia Program yang merakyat tetepkita dukung . Bismillah AMIN,in,HardiyanTanai
Mon Dec 04 04:17:52 +0000 2023,1.73153E+18,@CNNIndonesia Lololo tugasnya presiden,in,htssurabaya
Mon Dec 04 08:35:29 +0000 2023,1.73159E+18,@CNNIndonesia Moga-moga tapi habis itu naik lagi ...,in,FentySulistyan1
Tue Dec 05 02:03:12 +0000 2023,1.73186E+18,@CNNIndonesia Ah masa,in,migwort
Mon Dec 04 16:21:49 +0000 2023,1.73171E+18,@CNNIndonesia Ngedabrusss,in,KOPILOVERSINDO
Tue Dec 05 12:00:23 +0000 2023,1.73201E+18,@CNNIndonesia Kebanyakan janji banget,in,IrmaRosida19003
Mon Dec 04 04:13:17 +0000 2023,1.73153E+18,@CNNIndonesia Janji2 usang pas ad maunya..🤣,in,bijiiiSalak
Mon Dec 04 05:32:37 +0000 2023,1.73155E+18,@CNNIndonesia Nah..... Ini yg banyak janji tanpa realisasi,in,TSingyung
Tue Dec 05 16:47:56 +0000 2023,1.73208E+18,@CNNIndonesia Jangan asal bicara   telalu bayak janji..,in,KotaSalak82161
Tue Dec 05 14:38:46 +0000 2023,1.73205E+18,@CNNIndonesia Semu omongan nya tidak bisa di percaya  pas di DKI semua janjinya satupun gak ada di tepati malah pada kelebijan bayar semua,in,mega_abu
Mon Dec 04 14:24:58 +0000 2023,1.73168E+18,@CNNIndonesia 👍👍👍,qme,Emaicia
Tue Dec 05 01:44:16 +0000 2023,1.73185E+18,@CNNIndonesia mANIES di bibir... Memutar kata 🎶🎶,in,yogya_serviceAC
Thu Nov 30 10:45:09 +0000 2023,1.73018E+18,@aniesbaswedan https://t.co/LhYYhf7TUL,qme,BangPino__
Thu Nov 30 10:14:03 +0000 2023,1.73017E+18,@aniesbaswedan bebas berpendapat asal tidak melanggar hukum 😁,in,yuki__bitcoin
Thu Nov 30 10:29:14 +0000 2023,1.73017E+18,@aniesbaswedan Memberikan ruang kebebasan berpendapat adalah langkah positif. Desakannya adalah peningkatan pendidikan dan peliberalan ekonomi untuk memberdayakan generasi muda. 🇮🇩✨,in,dAsalbantani
Thu Nov 30 16:11:06 +0000 2023,1.73026E+18,@aniesbaswedan #AMINAjaDulu,qme,R3_Adv
Thu Nov 30 10:19:06 +0000 2023,1.73017E+18,@aniesbaswedan https://t.co/V5rVKVZFgu,qme,BosPurwa
Thu Nov 30 13:24:46 +0000 2023,1.73022E+18,@aniesbaswedan Selamat datang putaran ke 2 https://t.co/eSBFPrdV2W,in,novemlupanyabut
Fri Dec 01 14:22:36 +0000 2023,1.73059E+18,@aniesbaswedan #BirokrasiBersihAMIN #AniesMuhaimin2024 berjiwa pemimpin  visioner  @cakimiNOW @DPP_PKB https://t.co/Qat5vbL6SP,in,thonipk
Thu Nov 30 11:25:38 +0000 2023,1.73019E+18,@aniesbaswedan Evaluasi UU cipta kerja pak tinjau ulang soal IKN &amp; ada jminan jg buat kmi putra putri bangsa yg sdh siap mngawal kbijakn bpk lewat kritik2 tdk ada lg pasal karet buat para pngritik brikan kmi kbbsan brpndpt kmi sdh dwsa bsa mmbedakn mna kritik mna ujaran kbncian @knightley_09 🙏,in,Peaknose_10
Thu Nov 30 10:12:28 +0000 2023,1.73017E+18,@aniesbaswedan Desakan untuk wujudkan BUMN yang bersih  maju  profesional dan bebas dari korupsi. Tren global pun menuju hal yang sama. Salam Perubahan 🖐🏻,in,intanpurbosani
Fri Dec 01 02:45:08 +0000 2023,1.73042E+18,@aniesbaswedan AMIN https://t.co/Og3KRj0MWU,en,3MSantosa
Thu Nov 30 10:08:18 +0000 2023,1.73017E+18,@aniesbaswedan Pantesan di medsos sering menulis Wakanda dan Konoha.,in,pikiranlugu
Thu Nov 30 13:06:07 +0000 2023,1.73021E+18,@aniesbaswedan Komentar kecerdasan di buka puasa Mengkritik kebaikan untuk positive thinking jangan di bungkam Seperti ancaman dari Menkominfo sekarang AMIN harus mbuka dialog bebas terukur demi perubahan perbaikan Indonesia maju  ☝️🇮🇩☝️,in,ORohman
Thu Nov 30 10:35:18 +0000 2023,1.73017E+18,@aniesbaswedan Aku keingat...Maiyah. Terimakasih untuk membuka ruang publik bagi semua  tempat kita belajar satu sama lain🙏.,in,rizalrepublic
Mon Dec 04 15:00:42 +0000 2023,1.73169E+18,MADAME NOIRE's 'Black Health Uncovered' series dismantles myths &amp; ignites empowerment! Join us on our mission to uncover the truths that matter to Black women's health. Open Enrollment season is here. Enroll today: https://t.co/Bb388L4HxV. Sponsored by @HealthCareGov https://t.co/aMuFzZhF0S,en,MadameNoire
Fri Dec 01 09:13:05 +0000 2023,1.73052E+18,@aniesbaswedan Ini baru presiden kita semua. Luar biasa. Alhamdulillah 🤲 AMIN menang 1 Putaran,in,Ifundvm04
Thu Nov 30 11:32:38 +0000 2023,1.73019E+18,@aniesbaswedan Lah yg biasa menyebut negeri ini Wakanda dan Konoha kan orang2 yg slama ini ada di pihak mu. Ga sah sok mau jadi pahlawan kesiangan deh....  Bar2 nya Pilgub dki 2017 sampai kapanpun tak akan pernah hilang dari ingatan,in,ENJEULL
Fri Dec 01 02:14:16 +0000 2023,1.73041E+18,@aniesbaswedan hmmmmm boong lg nih...@aniesbaswedan,in,MachlonTit21533
Thu Nov 30 10:07:36 +0000 2023,1.73017E+18,@aniesbaswedan Jalur lama KA difungsikan kembali Integrasi transportasi umum diperluas Harga sembako diturunin Diperluas unit sekolah,in,ahmad_chm
Thu Nov 30 10:23:56 +0000 2023,1.73017E+18,@aniesbaswedan Kampanye cerdas mencerahkan 💪🇮🇩,in,Udyiana1
Fri Dec 01 05:43:38 +0000 2023,1.73046E+18,@aniesbaswedan Wah suatu langkah positif dari Pak Anies!,in,ficoeys
Thu Nov 30 11:39:44 +0000 2023,1.73019E+18,@aniesbaswedan Biaya haji jgn mahal2 Pak  kalau nanti jd presiden,in,AliAsro60643529
Fri Dec 01 03:54:26 +0000 2023,1.73044E+18,@aniesbaswedan Luar biasa amin akan majukan bangsa indonesia,in,stuvlo
Sat Dec 02 06:15:51 +0000 2023,1.73083E+18,@aniesbaswedan Mantab pak anis kita sudah gak sabar menunggu terbuka selebar2nya demokrasi karena dengan begitu kita bisa beri masukan walaupun itu pahit krn dengan masukan penguasa pisa intropeksi dan menjadi acuan perubahan untuk perbaikan dan pada ahinya menuju modern.,in,WahabBobbie
Fri Dec 01 03:43:04 +0000 2023,1.73043E+18,@aniesbaswedan Ini bukan lips service...Rekam jejak Anies Baswedan menunjukan beliau tidak alergi kritik.,in,DedenFitri
Thu Nov 30 10:42:00 +0000 2023,1.73018E+18,@aniesbaswedan Pak Anies   Bagaimana startegi timnya untuk meraih suara dari kelompok masyarakat tingkat pendidikan rendah di desa2? Mereka tidak peduli program dan rekam jejak. Mereka tahunya ketokohan yg merakyat yg mendatangi mereka. Masih ada waktu untuk berjuang,in,AwangWijanarko
Fri Dec 01 00:23:39 +0000 2023,1.73038E+18,@aniesbaswedan #AyoMajukanINdonesia #AMINajadulu,qme,SyukriTakengon
Fri Dec 01 03:47:13 +0000 2023,1.73043E+18,@aniesbaswedan Amin yang terbaik....,in,baimaja35
Thu Nov 30 21:47:28 +0000 2023,1.73034E+18,@aniesbaswedan Semangat ya Bapak. Indonesia butuh figur seperti Bapak,in,azis_fatar20918
Fri Dec 01 03:58:09 +0000 2023,1.73044E+18,@aniesbaswedan Walah terbaik amin untuk Indonesia,in,aisyahsarinia
Thu Nov 30 18:14:43 +0000 2023,1.73029E+18,@aniesbaswedan Ketampanan pak anies emng luar biasa si,in,ethaitea
Fri Dec 01 02:28:35 +0000 2023,1.73041E+18,@aniesbaswedan Semoga disisa waktu kampanye pak bapak lebih banyak menyapa masyarakat kelas bawah yang rentan suara mereka ditukar dengan sembako dll..  Kalau orang2 dipintar dan masyarakat perkotaan Insya Allah bulat ke AMIN,in,MasOno76812594
Thu Nov 30 17:35:30 +0000 2023,1.73028E+18,@aniesbaswedan Kebebasan berbicara/pendapat berdasarkan data dan fakta demi kebenaran dan keadilan ✔  Tapi kebebasan berbicara tidak dilandasi fakta dan bersifat hoaks/fitnah  apalagi menyangkut SARA ❌,in,OmPyar
Thu Nov 30 16:05:22 +0000 2023,1.73026E+18,@aniesbaswedan Pemerataan ekonomi n tidak Ahistoris.🙏,in,wiwid_budiharto
Fri Dec 01 03:56:54 +0000 2023,1.73044E+18,@aniesbaswedan Luar biasa semangat untuk kita semua merdeka,in,junglopa
Fri Dec 01 03:20:41 +0000 2023,1.73043E+18,@aniesbaswedan Ditunggu dialognya dengan OJEK ONLINE,in,irwan_krnwn
Thu Nov 30 10:34:45 +0000 2023,1.73017E+18,@aniesbaswedan Desakkan hukum berat para koruptor!,in,JafarudinJapra
Thu Nov 30 23:19:07 +0000 2023,1.73037E+18,@aniesbaswedan pak anies paling bikin hati adem,in,aysaica_
Fri Dec 01 00:10:45 +0000 2023,1.73038E+18,@aniesbaswedan Viva Amin  no satu  satu putaran...☝️👍,in,badrinur1970
Fri Dec 01 01:01:24 +0000 2023,1.73039E+18,@aniesbaswedan Wkkkkk.... 😂🤣,und,Alan_Hamada
Thu Nov 30 10:57:34 +0000 2023,1.73018E+18,@aniesbaswedan Jika terpilih nanti  tolong tertibkan pinjol pak,in,Aguskrw7081
Thu Nov 30 10:59:27 +0000 2023,1.73018E+18,@aniesbaswedan @BosPurwa INDONESIA🇮🇩,in,okelahbro99
Thu Nov 30 23:51:28 +0000 2023,1.73037E+18,@aniesbaswedan Capres ini hnya buang2 duit,in,JayangRana96
Fri Dec 01 03:53:47 +0000 2023,1.73043E+18,@aniesbaswedan Luar biasa amin for presiden wakil presiden,in,lopajeon
