,tanggal,tweet,username,tweet_url
634,Tue Dec 05 06:55:32 +0000 2023,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930285288137177
635,Tue Dec 05 06:55:32 +0000 2023,"Nusron Wahid, mengatakan agenda kampanye Prabowo Subianto pada Ahad, 3 Desember 2023 akan ke Serang, Banten. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930284206243856
636,Tue Dec 05 06:55:32 +0000 2023,Lebih lanjut Yudha mengatakan tagline tersebut cocok dengan figur Prabowo yang akrab dengan rakyat kecil dan generasi muda. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930284172743066
637,Tue Dec 05 06:55:31 +0000 2023,Menhan Prabowo Subianto Serahkan 8 Helikopter Angkut ke TNI AU https://t.co/CJ4veG2MuF #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731930282415047121
638,Tue Dec 05 06:55:31 +0000 2023,kedua pemimpin tersebut akan totalitas dalam mengemban amanah masyarakat sebagai pemimpin Indonesia selanjutnya. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930281290989992
639,Tue Dec 05 06:55:31 +0000 2023,"Di kediaman Mulyadi, dia juga akan mengadakan santap siang. Agenda kampanye Prabowo akan ditutup dengan doa bersama 2.000 kiai se-Banten. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930279886069979
640,Tue Dec 05 06:55:30 +0000 2023,"Prabowo Tegaskan Ingin Bawa Indonesia Jadii Negara Industri, Tak Mau Jika Bangsa Ini Hanya Dibilang Negara Pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930278531403981
641,Tue Dec 05 06:55:30 +0000 2023,"‘Gaspoll Bro!’ diartikan sebagai bukti betapa relawan Prabowo-Gibran percaya, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731930278413664652
642,Tue Dec 05 06:55:29 +0000 2023,Gaspoll Bro!' sendiri merupakan tagline yang tengah viral diantara para relawan militan pendukung Prabowo-Gibran. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930275238523317
643,Tue Dec 05 06:55:29 +0000 2023,berkomitmen bergerak serempak mendukung kolaborasi Menteri Pertahanan dan Walikota Solo tersebut. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930272344502612
644,Tue Dec 05 06:55:29 +0000 2023,Mulyadi merupakan politikus PDIP yang memutuskan keluar dari partainya setelah mendukung Prabowo-Gibran. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930271459799465
645,Tue Dec 05 06:55:28 +0000 2023,"@adearmando61 Woi... Ingat Jogya woi...   Ngapain kamu ngumpulin  gen z yg dukung prabowo doang? Anies jg bs, ganjar jg bisa... Ga berkelas banget.",EarlyLumbanraja,https://twitter.com/EarlyLumbanraja/status/1731930271065235798
646,Tue Dec 05 06:55:28 +0000 2023,@ajengcute16__ cara jitu untuk menaikan elektoral partai terus kuntit pa prabowo.,tji2,https://twitter.com/tji2/status/1731930270771610080
647,Tue Dec 05 06:55:28 +0000 2023,Seperti halnya istilah ‘Gaspoll Bro!’ ia bersama seluruh musisi dan anak band Jabar  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930269186171300
648,Tue Dec 05 06:55:27 +0000 2023,"Setelah itu, Menteri Pertahanan itu akan mengunjungi Mantan Bupati Lebak Mulyadi Jayabaya di Warung Gunung, Lebak. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930266426646611
649,Tue Dec 05 06:55:27 +0000 2023,Pria yang akrab disapa Yudha ini optimistis para musisi dan band Jabar sanggup memenangkan Prabowo-Gibran di Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930266178875734
650,Tue Dec 05 06:55:27 +0000 2023,"‘Deklarasi Musisi dan Band Jawa Barat Gabung Relawan Gaspoll Bro Dukung Prabowo-Gibran di Bandung, Minggu (3/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",harrispradana_,https://twitter.com/harrispradana_/status/1731930263159251267
651,Tue Dec 05 06:55:26 +0000 2023,"Dia juga akan bersilaturahmi dengan Abuya Muhtadi Dimyathi di Cidahu, Pandeglang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930262123204625
652,Tue Dec 05 06:55:25 +0000 2023,Dia akan memulai kampanye dengan berziarah ke makam Banten Lama. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930258310676480
653,Tue Dec 05 06:55:25 +0000 2023,"“Dengan bersinergi bersama GASPOL BRO, kemenangan untuk Bapak Prabowo Subianto dan Gibran Rakabuming Raka akan kita antarkan,” #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731930256817229993
654,Tue Dec 05 06:55:25 +0000 2023,"Dalam kampanye itu, Prabowo direncanakan akan menemui para kiai dan ulama. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930254728692044
655,Tue Dec 05 06:55:24 +0000 2023,"Gaspoll Bro sendiri merupakan akronim dari Gemoy, Asoy, Santuy Poll Bersama Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",harrispradana_,https://twitter.com/harrispradana_/status/1731930253852037277
656,Tue Dec 05 06:55:24 +0000 2023,"Sebelumnya, Prabowo kampanye di Tasikmalaya. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930251503034552
657,Tue Dec 05 06:55:24 +0000 2023,"Tak hanya melakukan deklarasi dukungan, musisi &amp  band Jabar juga bergabung ke dalam relawan pendukung Prabowo-Gibran yakni Gaspoll Bro.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",harrispradana_,https://twitter.com/harrispradana_/status/1731930250970628271
658,Tue Dec 05 06:55:24 +0000 2023,Dih... kenapa jadi nyambung ke Mahfud MD sih? 🤣. Lebay bener dah terlalu membangga2kan permintaan maaf salah ngomong folat jadi sulfat🤣.   Nihhh kecuali kalau pak Prabowo berkenan minta maaf ke korban tragedi 98. Wajar lah kalau dibangga2in juga. https://t.co/8QVUp2ZEvC,bennynovario,https://twitter.com/bennynovario/status/1731930250282684864
659,Tue Dec 05 06:55:23 +0000 2023,Dukungan ini resmi diberikan dalam acara deklarasi dukungan kepada pasangan dari Koalisi Indonesia maju (KIM) tersebut. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930248143630833
660,Tue Dec 05 06:55:23 +0000 2023,"Ini merupakan kampanye sehari penuh di hari keduanya setelah masa kampanye dibuka pada Selasa, 28 November 2023. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930247933706590
661,Tue Dec 05 06:55:22 +0000 2023,Prabowo Subianto dan Gibran Rakabuming Raka di Pemilihan Presiden (Pilpres) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930245492834469
662,Tue Dec 05 06:55:22 +0000 2023,Ratusan musisi dan band Jawa Barat (Jabar) menyatakan dukungan kepada Pasangan Calon (Paslon) nomor urut 2  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731930242720153891
663,Tue Dec 05 06:55:22 +0000 2023,"Jakarta - Calon Presiden nomor urut 2 Prabowo Subianto akan melaksanakan kampanye sehari penuh di Kabupaten Serang, Banten, Ahad, 3 Desember 2023. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930242678198391
664,Tue Dec 05 06:55:21 +0000 2023,Ratusan Musisi dan Band Jabar Deklarasi Dukung Prabowo-Gibran dan Gabung Gaspoll Bro #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/JpyG6bPvxM,harrispradana_,https://twitter.com/harrispradana_/status/1731930239721517333
665,Tue Dec 05 06:55:20 +0000 2023,"Prabowo Lanjutkan Kampanye di Banten Hari Ini, Kunjungi Ulama dan Mantan Bupati Lebak #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/Vr3m0i3eUJ",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930236101460321
666,Tue Dec 05 06:55:19 +0000 2023,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930230737019286
667,Tue Dec 05 06:55:18 +0000 2023,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930227478298750
668,Tue Dec 05 06:55:17 +0000 2023,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930224193904948
669,Tue Dec 05 06:55:17 +0000 2023,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930220821885382
670,Tue Dec 05 06:55:16 +0000 2023,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930217500016794
671,Tue Dec 05 06:55:15 +0000 2023,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930213385376213
672,Tue Dec 05 06:55:14 +0000 2023,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930209748672746
673,Tue Dec 05 06:55:13 +0000 2023,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930206158630960
674,Tue Dec 05 06:55:12 +0000 2023,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930202425655327
675,Tue Dec 05 06:55:11 +0000 2023,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930198096904305
676,Tue Dec 05 06:55:10 +0000 2023,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930194644967881
677,Tue Dec 05 06:55:09 +0000 2023,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930191075959188
678,Tue Dec 05 06:55:09 +0000 2023,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930187833483590
679,Tue Dec 05 06:55:08 +0000 2023,"dan kelapa sawit sebagai komoditas yang dibutuhkan industri pangan dan energi, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930183987241128
680,Tue Dec 05 06:55:07 +0000 2023,"Politikus yang saat ini mendapat julukan Gemoy tersebut, menilai bahwa keberadaan batubara sebagai sumber energi, nikel untuk industri logam, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930180053074186
681,Tue Dec 05 06:55:06 +0000 2023,"Menyadari potensi tersebut, Prabowo meyakini bahwa pemanfaatan SDA secara optimal dapat menjadi pilar utama untuk mendorong pertumbuhan industri di Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930176446243305
682,Tue Dec 05 06:55:05 +0000 2023,"Menurutnya, Indonesia adalah negara dengan kekayaan Sumber Daya Alam (SDA) yang melimpah, di antaranya batu bara, nikel, dan kelapa sawit. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930173069500822
683,Tue Dec 05 06:55:04 +0000 2023,"Indonesia ingin jadi negara industri, kita tidak mau jadi negara pasar untuk barang-barang lain,” ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930169462411634
684,Tue Dec 05 06:55:03 +0000 2023,"“Kita sudah punya rencana, kita sudah punya kajian, kita sudah punya peta di depan yang kita beri nama pohon industri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930165708493187
685,Tue Dec 05 06:55:02 +0000 2023,Dengan pos anggaran baru ini maka tidak ada penghapusan program kesejahteraan yang sudah berjalan untuk program makan siang gratis.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju   #PrabowoGemoy Prabowo Subianto,HeryWP,https://twitter.com/HeryWP/status/1731930161929458032
686,Tue Dec 05 06:55:02 +0000 2023,Menteri Pertahanan itu mengungkapkan jika tidak ingin Indonesiasekedar menjadi negara pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930161132773432
687,Tue Dec 05 06:55:02 +0000 2023,"Dia menyebutkan, makan siang gratis berbeda dari program bansos yang sudah ada.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930158406451715
688,Tue Dec 05 06:55:01 +0000 2023,"Dalam sebuah orasi politiknya pada kegiatan doa bersama 2000 kiai se-Banten di Lebak, Banten, Minggu (3/12), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930157504741483
689,Tue Dec 05 06:55:01 +0000 2023,Menurutnya akan ada pos anggaran baru yang dialokasikan untuk program makan siang gratis tersebut.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,HeryWP,https://twitter.com/HeryWP/status/1731930155461878130
690,Tue Dec 05 06:55:01 +0000 2023,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930154031861775
691,Tue Dec 05 06:55:00 +0000 2023,Selanjutnya Budisatrio menjabarkan sumber anggaran kebutuhan program makan siang gratis Prabowo itu.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,HeryWP,https://twitter.com/HeryWP/status/1731930152324710762
692,Tue Dec 05 06:55:00 +0000 2023,"#PrabowoGibran2024 #PrabowoGemoy #PrabowoGibranIstimewa GAS POL GAEEZ..! Budiman Sudjatmiko: Logis Prabowo-Gibran Bisa Menang Satu Putaran, Lampung 60%! https://t.co/6b3wQjbPac via @BERGELORA.COM",bergeloralah,https://twitter.com/bergeloralah/status/1731930152307917010
693,Tue Dec 05 06:55:00 +0000 2023,"Jadi kami punya waktu untuk menyiapkan anggarannya, baik dari efisiensi, peningkatan penerimaan anggaran, ataupun sumber lainnya,” kata Budisatrio, seperti dilansir Antara, Senin (4/12/2023).  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930149770469620
694,Tue Dec 05 06:54:59 +0000 2023,"Prabowo Tegaskan Ingin Bawa Indonesia Jadi Negara Industri, Tak Mau Jika Bangsa Ini Hanya Dibilang Negara Pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930146846761302
695,Tue Dec 05 06:54:59 +0000 2023,"“Dalam hitungan kami, target 82,9 juta penerima manfaat program ini baru bisa tercapai pada 2029.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930146599510477
696,Tue Dec 05 06:54:59 +0000 2023,"@are_inismyname @gibran_tweet @P4P4B0W0_2024 @99propaganda @bengkeldodo @florieliciouss @Kimberley_2024 @Bank_Joee_ @BANGSAygSUJUD @prabowo @cuitcuap_ @Ndons_Back Oh gtu ya di Jakarta gak ada stunting, di Solo banyak ya kata Mas nya. Siapa sih walikota solo? Kok ya banyak stunting? Emang walikotanya kemana?",KojekRapBetawi,https://twitter.com/KojekRapBetawi/status/1731930146293068164
697,Tue Dec 05 06:54:58 +0000 2023,"pasangan nomor urut 2 itu akan diterima 82,9 juta orang pada 2029. Perhitungan ini dengan asumsi program langsung dimulai pada 2024 mendatang.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930143830995135
698,Tue Dec 05 06:54:57 +0000 2023,"Budisatrio Djiwandono, Keponakan Prabowo yang juga Ketua Tim Komunikasi Tim Kampanye Nasional (TKN) pasangan Prabowo Gibran memperkirakan program makan siang gratis  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930140567912573
699,Tue Dec 05 06:54:57 +0000 2023,"https://t.co/WUT5cIOkkr, JAKARTA -- Tim kampanye calon Presiden Prabowo Subianto menjabarkan program makan siang gratis yang ditawarkan dan menjadi unggulan jika memenangkan Pemilu mendatang.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930137648886017
700,Tue Dec 05 06:54:56 +0000 2023,"TKN Detailkan Program Makan Siang Gratis Prabowo, Capai 82,9 Juta Penerima  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/fOFE9FsOPI",HeryWP,https://twitter.com/HeryWP/status/1731930133508894898
701,Tue Dec 05 06:54:55 +0000 2023,"serta kampanye pemilu anggota Dewan Perwakilan Rakyat (DPR) RI, Dewan Perwakilan Daerah (DPD), dan Dewan Perwakilan Rakyat Daerah (DPRD).  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930130312736929
702,Tue Dec 05 06:54:54 +0000 2023,"Kampanye dilaksanakan secara serentak meliputi kampanye pemilu presiden dan wakil presiden (pilpres),  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930127465111914
703,Tue Dec 05 06:54:54 +0000 2023,"Adapun jadwal kampanye Pemilu 2024 telah dimulai pada 28 November lalu, dan akan berakhir 10 Februari 2024.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",HeryWP,https://twitter.com/HeryWP/status/1731930124918907124
704,Tue Dec 05 06:54:40 +0000 2023,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930069038420105
705,Tue Dec 05 06:54:40 +0000 2023,Segala hal hal negatif itu perlu di senyumin aja biar positif https://t.co/NueO8b6QXc  #patriotprabowo  #prabowosangperekat  #prabowosatria  #prabowosubianto  #prabowo https://t.co/oe6Bhc05TE,jiya2svt,https://twitter.com/jiya2svt/status/1731930067171770871
706,Tue Dec 05 06:54:39 +0000 2023,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930065565606252
707,Tue Dec 05 06:54:39 +0000 2023,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930062344118284
708,Tue Dec 05 06:54:38 +0000 2023,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930058879615353
709,Tue Dec 05 06:54:37 +0000 2023,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930055289504120
710,Tue Dec 05 06:54:36 +0000 2023,@mapplecrush @prabowo Menteri Pertahanan RI Prabowo Subianto menyerahkan delapan unit helikopter angkut berat H225M kepada TNI Angkata Udara (AU). dekade08,eki_ramdan1,https://twitter.com/eki_ramdan1/status/1731930052844023885
711,Tue Dec 05 06:54:36 +0000 2023,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930051854401903
712,Tue Dec 05 06:54:35 +0000 2023,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930048603566109
713,Tue Dec 05 06:54:35 +0000 2023,"@Gerindra @prabowo Pagi juga mindra. Min aku numpang iklan ya.  Yang lagi butuh cetak foto atau lukisan untuk hiasan dinding, kepoin di https://t.co/LP8tQ3sfRZ. Silahkan di order. Buat pak Prabowo ku, salam ya mindra.",Laili26691755,https://twitter.com/Laili26691755/status/1731930048289226887
714,Tue Dec 05 06:54:35 +0000 2023,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930045076386302
715,Tue Dec 05 06:54:34 +0000 2023,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930041808781437
716,Tue Dec 05 06:54:33 +0000 2023,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731930038314967309
717,Tue Dec 05 06:54:32 +0000 2023,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731930034745884677
